"","Variable","Type","y","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","Variable.y","DataFile","SurveyText","Values","ValueLabels","variable_group","variable_group_name","num.values","make.factor","num.na","Ref","score.pval","zph.pval","score.pval.xrand","score.pval.adjust","score.pval.xrand.adjust","zph.pval.adjust"
"105","hs_health_conditions_endocrine","factor","xOnly non-congenital disorder(s)",0.274043332020843,1.31527179438873,0.0362925947972984,7.55094347900534,4.32116353534168e-14,0.760299129249363,1.22496362945197,1.41223776079663,"hs_health_conditions_endocrine|Only non-congenital disorder(s)","HLES_dog_owner","Endocrine disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",8.88784343018978e-14,6.08195970895863e-05,0.843198723379378,3.04617133892492e-11,1,0.0357067528450658
"106","hs_health_conditions_kidney","factor","xBoth congenital and non-congenital disorder(s)",0.578408890685563,1.78319890796159,0.278414817623919,2.07750756810248,0.0377547374661459,0.560789935175049,1.03326725642206,3.07742099209283,"hs_health_conditions_kidney|Both congenital and non-congenital disorder(s)","HLES_dog_owner","Kidney or urinary disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",1.91953783170419e-09,0.227319955563191,0.726750570100473,4.1422829891354e-07,1,1
"107","hs_health_conditions_kidney","factor","xOnly congenital disorder(s)",0.403742595737067,1.49741845545286,0.409934480203636,0.984895428987839,0.324675438892887,0.667815997831797,0.670511636479084,3.34410606578753,"hs_health_conditions_kidney|Only congenital disorder(s)","HLES_dog_owner","Kidney or urinary disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",1.91953783170419e-09,0.227319955563191,0.726750570100473,4.1422829891354e-07,1,1
"108","hs_health_conditions_kidney","factor","xOnly non-congenital disorder(s)",0.173031279936398,1.1889032933218,0.0278929697763302,6.20340111949039,5.52557632976198e-10,0.841111304525023,1.12565159523638,1.25570917933502,"hs_health_conditions_kidney|Only non-congenital disorder(s)","HLES_dog_owner","Kidney or urinary disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",1.91953783170419e-09,0.227319955563191,0.726750570100473,4.1422829891354e-07,1,1
"109","hs_health_conditions_liver","factor","xBoth congenital and non-congenital disorder(s)",-0.0239397000971024,0.976344581466369,0.409187409801291,-0.0585054660130622,0.953346008705828,1.02422855514608,0.43782662240231,2.17722882297189,"hs_health_conditions_liver|Both congenital and non-congenital disorder(s)","HLES_dog_owner","Liver or pancreas disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",1.23698321646386e-05,0.04434557194497,0.679162394864878,0.00141318976881921,1,1
"110","hs_health_conditions_liver","factor","xOnly congenital disorder(s)",0.940881059434701,2.56223790801534,0.409816700782673,2.29585826453093,0.0216839867376962,0.390283820589705,1.14757966529638,5.72079071789351,"hs_health_conditions_liver|Only congenital disorder(s)","HLES_dog_owner","Liver or pancreas disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",1.23698321646386e-05,0.04434557194497,0.679162394864878,0.00141318976881921,1,1
"111","hs_health_conditions_liver","factor","xOnly non-congenital disorder(s)",0.162983777909749,1.17701759584793,0.0365335456735458,4.46120886721836,8.14986090492813e-06,0.849604970671313,1.09568456797715,1.26438800127788,"hs_health_conditions_liver|Only non-congenital disorder(s)","HLES_dog_owner","Liver or pancreas disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",1.23698321646386e-05,0.04434557194497,0.679162394864878,0.00141318976881921,1,1
"112","hs_health_conditions_neurological","factor","xBoth congenital and non-congenital disorder(s)",0.820773576000743,2.27225692124769,0.230576250086466,3.55966226223627,0.000371332041206175,0.440091078895649,1.44607419096398,3.57046100982977,"hs_health_conditions_neurological|Both congenital and non-congenital disorder(s)","HLES_dog_owner","Neurologic disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",6.67206574557376e-13,0.00514225034609688,0.485690568811978,2.04603740810263e-10,1,0.799141394559198
"113","hs_health_conditions_neurological","factor","xOnly congenital disorder(s)",0.187050984753031,1.20568875522631,0.502322657052513,0.372372183748576,0.70961576136832,0.829401448479379,0.450461200216478,3.22710451817064,"hs_health_conditions_neurological|Only congenital disorder(s)","HLES_dog_owner","Neurologic disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",6.67206574557376e-13,0.00514225034609688,0.485690568811978,2.04603740810263e-10,1,0.799141394559198
"114","hs_health_conditions_neurological","factor","xOnly non-congenital disorder(s)",0.214026061084658,1.23865493506395,0.0313417655592929,6.82878125291826,8.56390393077073e-12,0.807327344922236,1.16485583126927,1.31712955970394,"hs_health_conditions_neurological|Only non-congenital disorder(s)","HLES_dog_owner","Neurologic disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",6.67206574557376e-13,0.00514225034609688,0.485690568811978,2.04603740810263e-10,1,0.799141394559198
"115","hs_health_conditions_orthopedic","factor","xBoth congenital and non-congenital disorder(s)",0.277174990932289,1.31939723338689,0.107756319359749,2.57223884946301,0.0101043154952709,0.757921856053163,1.06820159905072,1.62966340905686,"hs_health_conditions_orthopedic|Both congenital and non-congenital disorder(s)","HLES_dog_owner","Orthopedic disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",2.2726976975256e-07,0.993711696449626,0.608114488236387,4.01268053873844e-05,1,1
"116","hs_health_conditions_orthopedic","factor","xOnly congenital disorder(s)",0.0975443176854878,1.10246029896949,0.193602103452016,0.503839141962958,0.614374419431618,0.907062141770311,0.754342452980534,1.6112293640661,"hs_health_conditions_orthopedic|Only congenital disorder(s)","HLES_dog_owner","Orthopedic disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",2.2726976975256e-07,0.993711696449626,0.608114488236387,4.01268053873844e-05,1,1
"117","hs_health_conditions_orthopedic","factor","xOnly non-congenital disorder(s)",0.108165310470128,1.11423192436594,0.0202496846872337,5.34157998708592,9.21399433854633e-08,0.897479221454776,1.07087562804994,1.15934357712204,"hs_health_conditions_orthopedic|Only non-congenital disorder(s)","HLES_dog_owner","Orthopedic disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",2.2726976975256e-07,0.993711696449626,0.608114488236387,4.01268053873844e-05,1,1
"118","hs_new_condition_diagnosed_recently","factor","xYes",0.212211214219732,1.23640900466464,0.0234941111808128,9.03252787843451,1.67751066648883e-19,0.808793850762385,1.1807662621832,1.29467387049937,"hs_new_condition_diagnosed_recently|Yes","HLES_dog_owner","In the past three months, has your dog been diagnosed with any new conditions?","True | False","Yes | No","hs","Health Status",2,TRUE,0,"No",1.44445940534029e-19,0.000160159331123296,0.750939390140257,6.47394256772703e-17,1,0.0650965874528419
"119","hs_recent_hospitalization","factor","xYes",0.233333948069354,1.26280311958413,0.0610383402897707,3.82274398290705,0.00013197478671698,0.791889079533891,1.1204170694481,1.42328402727469,"hs_recent_hospitalization|Yes","HLES_dog_owner","In the past three months, has your dog been hospitalized for more than 24 hours?","True | False","Yes | No","hs","Health Status",2,TRUE,0,"No",0.000127455697631702,0.0013844131457585,0.966937626856501,0.0123769848008026,1,0.34833390455367
"120","hs_vet_frequency","factor","xAbout Once Per Year",-0.095682435865432,0.908752557470531,0.0193316178125183,-4.94953070112282,7.43926427364422e-07,1.10040955789269,0.874964722534366,0.943845151056126,"hs_vet_frequency|About Once Per Year","HLES_dog_owner","How often is your dog seen by a veterinarian?","0 | 1 | 2 | 3"," Never  |  Less than Once Per Year  |  About Once Per Year  |  More than Once Per Year","hs","Health Status",4,TRUE,0,"More than Once Per Year",1.13731166657111e-05,0.181959593382527,0.056108896170124,0.00132530654705779,1,1
"121","hs_vet_frequency","factor","xLess than Once Per Year",-0.0973739515898933,0.907216687570174,0.0573355227162067,-1.69831802304942,0.089447754877412,1.10227249311113,0.810787313719097,1.01511469688702,"hs_vet_frequency|Less than Once Per Year","HLES_dog_owner","How often is your dog seen by a veterinarian?","0 | 1 | 2 | 3"," Never  |  Less than Once Per Year  |  About Once Per Year  |  More than Once Per Year","hs","Health Status",4,TRUE,0,"More than Once Per Year",1.13731166657111e-05,0.181959593382527,0.056108896170124,0.00132530654705779,1,1
"122","hs_vet_frequency","factor","xNever",-0.0166153857957748,0.98352188838742,0.230929991060249,-0.0719498828172556,0.942641792137048,1.01675418900905,0.625483798415724,1.54650737139355,"hs_vet_frequency|Never","HLES_dog_owner","How often is your dog seen by a veterinarian?","0 | 1 | 2 | 3"," Never  |  Less than Once Per Year  |  About Once Per Year  |  More than Once Per Year","hs","Health Status",4,TRUE,0,"More than Once Per Year",1.13731166657111e-05,0.181959593382527,0.056108896170124,0.00132530654705779,1,1
"123","mp_recent_non_prescription_meds_eye_lubricant","factor","xYes",0.124532600578183,1.13261894389081,0.0351686506407572,3.54101161998695,0.000398596023441608,0.882909477537755,1.057178230562,1.21344314040441,"mp_recent_non_prescription_meds_eye_lubricant|Yes","HLES_dog_owner","Given in past year: Eye lubricants","True | False","Yes | No","mp","Medicines and Preventatives",2,TRUE,0,"No",0.000395271177885346,0.60651231633793,0.00671834498592094,0.0324372219719962,1,1
"124","mp_recent_non_prescription_meds_upset_stomach","factor","xYes",0.116767516321857,1.12385812064707,0.0239927868880176,4.86677587171723,1.13433545073526e-06,0.889792031243446,1.07223206539384,1.17796987807899,"mp_recent_non_prescription_meds_upset_stomach|Yes","HLES_dog_owner","Given in past year: Medications for stomach or GI upset (such as Pepcid)","True | False","Yes | No","mp","Medicines and Preventatives",2,TRUE,0,"No",1.11897976875154e-06,0.0523348485578914,0.519893536490242,0.000168938611004834,1,1
"125","od_max_education","factor","xAssociate degree",0.0752979226331949,1.07820532480926,0.0401271828511286,1.87648165864395,0.0605891709214054,0.927467131714368,0.996655694134146,1.16642761315581,"od_max_education|Associate degree","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"126","od_max_education","factor","xDoctorate degree (such as PhD, DrPH, or DPhil)",-0.0475454885313535,0.953567095779314,0.0372086990102561,-1.27780572274909,0.201317936085226,1.04869390358183,0.886500846576724,1.02570709285194,"od_max_education|Doctorate degree (such as PhD, DrPH, or DPhil)","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"127","od_max_education","factor","xHigh school equivalent degree (such as GED)",0.26142602997981,1.29878086717168,0.161670897248228,1.61702591146271,0.1058726878378,0.76995282674411,0.946065847633283,1.78299612564079,"od_max_education|High school equivalent degree (such as GED)","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"128","od_max_education","factor","xHigh school graduate",0.073771965892229,1.0765612848117,0.0677840152582392,1.08833868296496,0.276445619424691,0.928883486809497,0.942629222703537,1.22952288348472,"od_max_education|High school graduate","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"129","od_max_education","factor","xMaster's degree",-0.0292243585979488,0.971198543277773,0.0235466628076859,-1.24112528542302,0.21455947003226,1.02965558064474,0.927395675884844,1.01707031312705,"od_max_education|Master's degree","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"130","od_max_education","factor","xNo schooling completed",0.253077596926306,1.28798321649581,1.00297507812873,0.25232690467093,0.800788393863878,0.776407632640339,0.180374969027966,9.19695662272122,"od_max_education|No schooling completed","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"131","od_max_education","factor","xNursery school to 8th grade",1.54122399943136,4.67030322243876,1.00700024406388,1.53051005550064,0.12589052639997,0.214118859605397,0.648910671895942,33.6128424668897,"od_max_education|Nursery school to 8th grade","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"132","od_max_education","factor","xProfessional degree (such as DVM, MD, DDS, or JD)",-0.0581247473270513,0.943532236970369,0.0357808582066962,-1.62446487424311,0.10427663115802,1.05984720056937,0.879629976885985,1.01207678864462,"od_max_education|Professional degree (such as DVM, MD, DDS, or JD)","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"133","od_max_education","factor","xSome college credit, no degree",0.0974885220997967,1.10239878826743,0.0341765098971404,2.85250080810486,0.00433767021397879,0.907112753245704,1.03097380112721,1.17877203770337,"od_max_education|Some college credit, no degree","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"134","od_max_education","factor","xSome high school, no diploma",0.447031443280506,1.5636634652224,0.243984538560067,1.83221217999619,0.0669198149180916,0.639523799232446,0.969311294738797,2.52245428867121,"od_max_education|Some high school, no diploma","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"135","od_max_education","factor","xTrade, technical, or vocational training",0.0824166550205376,1.0859081646737,0.0590227509905198,1.39635400989316,0.162607917012574,0.920888186065426,0.967281411191734,1.21908322486233,"od_max_education|Trade, technical, or vocational training","HLES_dog_owner","What is the highest degree or level of school you have completed? If currently enrolled, please indicate the highest degree received.","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11","No schooling completed | Nursery school to 8th grade | Some high school, no diploma | High school graduate | High school equivalent degree (such as GED) | Some college credit, no degree | Trade, technical, or vocational training | Associate degree | Bachelor's degree | Master's degree | Professional degree (such as DVM, MD, DDS, or JD) | Doctorate degree (such as PhD, DrPH, or DPhil)","od","Owner Demographics",12,TRUE,0,"Bachelor's degree",0.000262694617475471,0.0214886915413677,0.56967336421989,0.0218655289518161,1,1
"136","pa_activity_level","factor","xNot active",0.256766460692342,1.29274318515467,0.0222176150859453,11.5568867179975,6.81344427450271e-31,0.773548846734285,1.23765781586511,1.35028028049554,"pa_activity_level|Not active","HLES_dog_owner","Please choose the best description of your dog's lifestyle over the past year:","1 | 2 | 3"," Not active  |  Moderately active  |  Very Active","pa","Physical Activity",3,TRUE,0,"Moderately active",1.27361930431972e-44,0.0564639658006368,0.842997165747787,1.85518188646905e-41,1,1
"137","pa_activity_level","factor","xVery Active",-0.213424796505023,0.807812908220286,0.03379837241824,-6.31464716300494,2.70778546185883e-10,1.23791039957894,0.756034409081084,0.863137559414084,"pa_activity_level|Very Active","HLES_dog_owner","Please choose the best description of your dog's lifestyle over the past year:","1 | 2 | 3"," Not active  |  Moderately active  |  Very Active","pa","Physical Activity",3,TRUE,0,"Moderately active",1.27361930431972e-44,0.0564639658006368,0.842997165747787,1.85518188646905e-41,1,1
"138","pa_avg_activity_intensity","factor","xModerate (jogging)",-0.184335450301338,0.831656777512931,0.023187212317278,-7.94987546493377,1.86699100484488e-15,1.20241910730349,0.794707186258963,0.87032432516322,"pa_avg_activity_intensity|Moderate (jogging)","HLES_dog_owner","Over the past year, when your dog is being active what is the average intensity level of that activity?","1 | 2 | 3"," Low (walking)  |  Moderate (jogging)  |  Vigorous (sprinting)","pa","Physical Activity",3,TRUE,0,"Low (walking)",1.89030880086522e-20,0.483334608729023,0.942929436633949,1.00126013402877e-17,1,1
"139","pa_avg_activity_intensity","factor","xVigorous (sprinting)",-0.241433221748007,0.78550125643846,0.0359592963082152,-6.71406969921293,1.89269829332513e-11,1.27307243852683,0.732045837517799,0.8428600946063,"pa_avg_activity_intensity|Vigorous (sprinting)","HLES_dog_owner","Over the past year, when your dog is being active what is the average intensity level of that activity?","1 | 2 | 3"," Low (walking)  |  Moderate (jogging)  |  Vigorous (sprinting)","pa","Physical Activity",3,TRUE,0,"Low (walking)",1.89030880086522e-20,0.483334608729023,0.942929436633949,1.00126013402877e-17,1,1
"140","pa_avg_daily_active_hours","numeric","x",-0.0283347434843792,0.97206292060471,0.00637474697946806,-4.44484205814607,8.79564608956e-06,1.02873999080009,0.959993257507418,0.984284331400376,"pa_avg_daily_active_hours","HLES_dog_owner","Average number of hours active per day:","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8+","pa","Physical Activity",9,FALSE,0,NA,8.78845475194514e-06,0.151618554480486,0.975952385590289,0.00104501685355689,1,1
"141","pa_cold_weather_daily_hours_outside","factor","xBetween 3-8 hours",-0.157468549247804,0.854303681679359,0.0394866765476797,-3.98789067643266,6.66633685939166e-05,1.17054394291528,0.790680736216699,0.923046113432673,"pa_cold_weather_daily_hours_outside|Between 3-8 hours","HLES_dog_owner","How much time per day does your dog spend outdoors on average in cold weather (below 40 degrees Fahrenheit)?","1 | 2 | 3 | 4 | 5"," Less than 3 hours  |  Between 3-8 hours  |  Between 8-16 hours  |  More than 16 hours  |  My dog does not spend time in a cold area","pa","Physical Activity",5,TRUE,7951,"Less than 3 hours",1.58149194598886e-06,0.293869389731474,0.925574910272305,0.00023036359466633,1,1
"142","pa_cold_weather_daily_hours_outside","factor","xBetween 8-16 hours",0.0184431619494433,1.01861428747383,0.107591130626781,0.171418980746843,0.863894331188746,0.981725872390825,0.824950760117276,1.25774181540036,"pa_cold_weather_daily_hours_outside|Between 8-16 hours","HLES_dog_owner","How much time per day does your dog spend outdoors on average in cold weather (below 40 degrees Fahrenheit)?","1 | 2 | 3 | 4 | 5"," Less than 3 hours  |  Between 3-8 hours  |  Between 8-16 hours  |  More than 16 hours  |  My dog does not spend time in a cold area","pa","Physical Activity",5,TRUE,7951,"Less than 3 hours",1.58149194598886e-06,0.293869389731474,0.925574910272305,0.00023036359466633,1,1
"143","pa_cold_weather_daily_hours_outside","factor","xMore than 16 hours",-0.0182898414745762,0.981876402607157,0.191584734510562,-0.0954660689501224,0.923944640190273,1.01845812501932,0.674496345724965,1.4293350528987,"pa_cold_weather_daily_hours_outside|More than 16 hours","HLES_dog_owner","How much time per day does your dog spend outdoors on average in cold weather (below 40 degrees Fahrenheit)?","1 | 2 | 3 | 4 | 5"," Less than 3 hours  |  Between 3-8 hours  |  Between 8-16 hours  |  More than 16 hours  |  My dog does not spend time in a cold area","pa","Physical Activity",5,TRUE,7951,"Less than 3 hours",1.58149194598886e-06,0.293869389731474,0.925574910272305,0.00023036359466633,1,1
"144","pa_cold_weather_daily_hours_outside","factor","xMy dog does not spend time in a cold area",0.113559221713289,1.12025823053967,0.0310719090863536,3.65472302965647,0.000257459768662647,0.892651330504634,1.05407056645422,1.19060197963166,"pa_cold_weather_daily_hours_outside|My dog does not spend time in a cold area","HLES_dog_owner","How much time per day does your dog spend outdoors on average in cold weather (below 40 degrees Fahrenheit)?","1 | 2 | 3 | 4 | 5"," Less than 3 hours  |  Between 3-8 hours  |  Between 8-16 hours  |  More than 16 hours  |  My dog does not spend time in a cold area","pa","Physical Activity",5,TRUE,7951,"Less than 3 hours",1.58149194598886e-06,0.293869389731474,0.925574910272305,0.00023036359466633,1,1
"145","pa_moderate_weather_outdoor_other_hard_surface","factor","xYes",-0.0717313656189073,0.930780901981113,0.0189401967187827,-3.78725557521652,0.000152320403445754,1.07436669346305,0.896861825887619,0.965982788525255,"pa_moderate_weather_outdoor_other_hard_surface|Yes","HLES_dog_owner","Hard surface other than concrete or wood (asphalt, pavement, street):","True | False","Yes | No","pa","Physical Activity",2,TRUE,697,"No",0.000151849813064906,0.00430825037817232,0.906436220695753,0.014221249357977,1,0.734325431426848
"146","pa_moderate_weather_outdoor_sand","factor","xYes",-0.131604835054058,0.876687362752995,0.0287855470504832,-4.57190668717372,4.83306170318328e-06,1.14065748234328,0.828595259419409,0.927570756981329,"pa_moderate_weather_outdoor_sand|Yes","HLES_dog_owner","Sand:","True | False","Yes | No","pa","Physical Activity",2,TRUE,697,"No",4.7587946315711e-06,0.403652688422294,0.960018130167678,0.00061615688085642,1,1
"147","pa_off_leash_walk_brisk_pace_pct","numeric","x",-0.219385977117158,0.803011714183771,0.0398857391612759,-5.50036132538706,3.79013744610902e-08,1.24531184581343,0.74262758652001,0.868305762970716,"pa_off_leash_walk_brisk_pace_pct","HLES_dog_owner","What % of the time are your off-leash activities at a brisk pace?","Numeric",NA,"pa","Physical Activity",1,FALSE,29356,NA,3.60991381532573e-08,0.810750330101374,0.293481245996562,6.78487722320402e-06,1,1
"148","pa_off_leash_walk_reasons_activity_and_enjoyment","factor","xNo",0.177383249174903,1.19408863893014,0.0387188596931339,4.58131387599616,4.62063732046231e-06,0.837458767630484,1.10682513540712,1.2882321082251,"pa_off_leash_walk_reasons_activity_and_enjoyment|No","HLES_dog_owner","What is the reason for your activities? General activity and enjoyment","True | False","Yes | No","pa","Physical Activity",2,TRUE,29356,"Yes",4.4947699296011e-06,0.375444967738036,0.344951308547496,0.000595198247513974,1,1
"149","pa_off_leash_walk_reasons_exercise_for_owner","factor","xYes",-0.126288529935304,0.881360511202189,0.0302186979712873,-4.17915192955365,2.92598172565285e-05,1.13460948986242,0.830675470221804,0.935138183987986,"pa_off_leash_walk_reasons_exercise_for_owner|Yes","HLES_dog_owner","What is the reason for your activities? Exercise for you","True | False","Yes | No","pa","Physical Activity",2,TRUE,29356,"No",2.89318336149821e-05,0.0656485308821674,0.396626288042283,0.00312168482038818,1,1
